Time;Channel A;Channel B;A - B
(s);(V);(V);(V)

-1,76583797;2,98715200;0,36820580;2,61894600
-1,76550397;2,98715200;0,36820580;2,61894600
-1,76516997;2,98715200;0,36820580;2,61894600
-1,76483597;2,98715200;0,36820580;2,61894600
-1,76450197;2,98715200;0,36820580;2,57377900
-1,76416797;2,98715200;0,36820580;2,61894600
-1,76383397;2,94198400;0,36820580;2,61894600
-1,76349997;2,98715200;0,36820580;2,61894600
-1,76316597;2,98715200;0,36820580;2,57377900
-1,76283197;2,98715200;0,36820580;2,61894600
-1,76249797;2,94198400;0,36820580;2,57377900
-1,76216397;2,98715200;0,36820580;2,66487600
-1,76182997;2,94198400;0,36820580;2,66487600
-1,76149597;2,98715200;0,32227550;2,61894600
-1,76116197;2,98715200;0,32227550;2,57377900
-1,76082797;2,98715200;0,36820580;2,61894600
-1,76049397;2,94198400;0,36820580;2,61894600
-1,76015997;2,98715200;0,36820580;2,57377900
-1,75982597;2,98715200;0,36820580;2,57377900
-1,75949197;2,94198400;0,36820580;2,57377900
-1,75915797;2,94198400;0,36820580;2,57377900
-1,75882397;2,94198400;0,36820580;2,57377900
-1,75848997;2,94198400;0,36820580;2,66487600
-1,75815597;2,94198400;0,36820580;2,66487600
-1,75782197;2,98715200;0,32227550;2,61970900
-1,75748797;2,98715200;0,32227550;2,61970900
-1,75715397;2,94198400;0,32227550;2,66487600
-1,75681997;2,94198400;0,32227550;2,61970900
-1,75648597;2,98715200;0,32227550;2,61970900
-1,75615197;2,94198400;0,32227550;2,66487600
-1,75581797;2,94198400;0,32227550;2,66487600
-1,75548397;2,98715200;0,32227550;2,66487600
-1,75514997;2,98715200;0,32227550;2,61970900
-1,75481597;2,98715200;0,32227550;2,66487600
-1,75448197;2,94198400;0,32227550;2,66487600
-1,75414797;2,98715200;0,32227550;2,66487600
-1,75381397;2,98715200;0,32227550;2,71065400
-1,75347997;2,98715200;0,32227550;2,66487600
-1,75314597;2,98715200;0,27649770;2,66487600
-1,75281197;2,98715200;0,32227550;2,66548700
-1,75247797;2,98715200;0,32227550;2,71065400
-1,75214397;2,94198400;0,27649770;2,61970900
-1,75180997;2,98715200;0,27649770;2,66548700
-1,75147597;2,94198400;0,32227550;2,66548700
-1,75114197;2,94198400;0,27649770;2,71065400
-1,75080797;2,94198400;0,27649770;2,71065400
-1,75047397;2,98715200;0,27649770;2,66548700
-1,75013997;2,98715200;0,27649770;2,61970900
-1,74980597;2,94198400;0,27649770;2,66548700
-1,74947197;2,94198400;0,32227550;2,71065400
-1,74913797;2,94198400;0,27649770;2,71065400
-1,74880397;2,98715200;0,27649770;2,71065400
-1,74846997;2,98715200;0,27649770;2,71065400
-1,74813597;2,98715200;0,27649770;2,66548700
-1,74780197;2,98715200;0,27649770;2,66548700
-1,74746797;2,94198400;0,27649770;2,71065400
-1,74713397;2,94198400;0,27649770;2,71065400
-1,74679997;2,98715200;0,27649770;2,71065400
-1,74646597;2,98715200;0,27649770;2,66548700
-1,74613197;2,98715200;0,27649770;2,71065400
-1,74579797;2,94198400;0,27649770;2,66548700
-1,74546397;2,98715200;0,27649770;2,71065400
-1,74512997;2,94198400;0,27649770;2,71065400
-1,74479597;2,98715200;0,27649770;2,66548700
-1,74446197;2,98715200;0,27649770;2,71065400
-1,74412797;2,94198400;0,27649770;2,71065400
-1,74379397;2,98715200;0,27649770;2,66548700
-1,74345997;2,98715200;0,27649770;2,71065400
-1,74312597;2,94198400;0,27649770;2,71065400
-1,74279197;2,98715200;0,27649770;2,71065400
-1,74245797;2,98715200;0,27649770;2,71065400
-1,74212397;2,98715200;0,27649770;2,71065400
-1,74178997;2,98715200;0,27649770;2,66548700
-1,74145597;2,98715200;0,27649770;2,66548700
-1,74112197;2,94198400;0,27649770;2,71065400
-1,74078797;2,94198400;0,27649770;2,71065400
-1,74045397;2,98715200;0,27649770;2,71065400
-1,74011997;2,98715200;0,27649770;2,71065400
-1,73978597;2,98715200;0,27649770;2,71065400
-1,73945197;2,98715200;0,27649770;2,71065400
-1,73911797;2,98715200;0,27649770;2,71065400
-1,73878397;2,98715200;0,27649770;2,66548700
-1,73844997;2,98715200;0,27649770;2,71065400
-1,73811597;2,94198400;0,27649770;2,71065400
-1,73778197;2,98715200;0,27649770;2,66548700
-1,73744797;2,98715200;0,27649770;2,71065400
-1,73711397;2,94198400;0,27649770;2,71065400
-1,73677997;2,98715200;0,27649770;2,71065400
-1,73644597;2,98715200;0,27649770;2,71065400
-1,73611197;2,98715200;0,27649770;2,66548700
-1,73577797;2,98715200;0,27649770;2,66548700
-1,73544397;2,94198400;0,27649770;2,66548700
-1,73510997;2,94198400;0,27649770;2,71065400
-1,73477597;2,94198400;0,27649770;2,71065400
-1,73444197;2,98715200;0,27649770;2,66548700
-1,73410797;2,98715200;0,27649770;2,71065400
-1,73377397;2,94198400;0,27649770;2,66548700
-1,73343997;2,98715200;0,27649770;2,66548700
-1,73310597;2,94198400;0,27649770;2,71065400
-1,73277197;2,94198400;0,27649770;2,71126500
-1,73243797;2,98715200;0,27649770;2,71065400
-1,73210397;2,94198400;0,23071990;2,71065400
-1,73176997;2,98715200;0,27649770;2,71065400
-1,73143597;2,98715200;0,27649770;2,71126500
-1,73110197;2,98715200;0,27649770;2,75643200
-1,73076797;2,94198400;0,23071990;2,66548700
-1,73043397;2,98715200;0,23071990;2,75643200
-1,73009997;2,94198400;0,27649770;2,66548700
-1,72976597;2,98715200;0,23071990;2,71065400
-1,72943197;2,94198400;0,27649770;2,75643200
-1,72909797;2,98715200;0,27649770;2,71126500
-1,72876397;2,98715200;0,23071990;2,75643200
-1,72842997;2,94198400;0,23071990;2,71126500
-1,72809597;2,98715200;0,23071990;2,75643200
-1,72776197;2,94198400;0,23071990;2,75643200
-1,72742797;2,98715200;0,23071990;2,66548700
-1,72709397;2,98715200;0,23071990;2,75643200
-1,72675997;2,94198400;0,27649770;2,71126500
-1,72642597;2,98715200;0,23071990;2,71126500
-1,72609197;2,94198400;0,23071990;2,75643200
-1,72575797;2,94198400;0,23071990;2,71126500
-1,72542397;2,98715200;0,23071990;2,75643200
-1,72508997;2,94198400;0,23071990;2,71126500
-1,72475597;2,98715200;0,23071990;2,75643200
-1,72442197;2,94198400;0,23071990;2,75643200
-1,72408797;2,98715200;0,23071990;2,80220900
-1,72375397;2,98715200;0,23071990;2,75704200
-1,72341997;2,98715200;0,18494220;2,75643200
-1,72308597;2,94198400;0,18494220;2,71126500
-1,72275197;2,98715200;0,23071990;2,75704200
-1,72241797;2,94198400;0,23071990;2,80220900
-1,72208397;2,94198400;0,18494220;2,75643200
-1,72174997;2,98715200;0,18494220;2,80220900
-1,72141597;2,98715200;0,23071990;2,75704200
-1,72108197;2,98715200;0,18494220;2,75704200
-1,72074797;2,94198400;0,18494220;2,71126500
-1,72041397;2,94198400;0,18494220;2,75643200
-1,72007997;2,94198400;0,23071990;2,75643200
-1,71974597;2,98715200;0,23071990;2,80220900
-1,71941197;2,98715200;0,23071990;2,75704200
-1,71907797;2,98715200;0,18494220;2,75704200
-1,71874397;2,94198400;0,18494220;2,75704200
-1,71840997;2,94198400;0,18494220;2,80220900
-1,71807597;2,94198400;0,18494220;2,75643200
-1,71774197;2,98715200;0,18494220;2,80220900
-1,71740797;2,98715200;0,23071990;2,75643200
-1,71707397;2,98715200;0,18494220;2,71126500
-1,71673997;2,98715200;0,23071990;2,80220900
-1,71640597;2,94198400;0,23071990;2,80220900
-1,71607197;2,98715200;0,18494220;2,80220900
-1,71573797;2,98715200;0,18494220;2,80220900
-1,71540397;2,98715200;0,18494220;2,75704200
-1,71506997;2,98715200;0,18494220;2,80220900
-1,71473597;2,94198400;0,18494220;2,80220900
-1,71440197;2,98715200;0,18494220;2,80220900
-1,71406797;2,98715200;0,18494220;2,80220900
-1,71373397;2,98715200;0,18494220;2,80220900
-1,71339997;2,98715200;0,18494220;2,80220900
-1,71306597;2,98715200;0,18494220;2,80220900
-1,71273197;2,98715200;0,18494220;2,80220900
-1,71239797;2,98715200;0,18494220;2,80220900
-1,71206397;2,98715200;0,18494220;2,75704200
-1,71172997;2,98715200;0,18494220;2,80220900
-1,71139597;2,94198400;0,18494220;2,75704200
-1,71106197;2,98715200;0,18494220;2,80220900
-1,71072797;2,94198400;0,18494220;2,80220900
-1,71039397;2,98715200;0,18494220;2,80220900
-1,71005997;2,98715200;0,18494220;2,80220900
-1,70972597;2,98715200;0,18494220;2,80220900
-1,70939197;2,98715200;0,18494220;2,80220900
-1,70905797;2,98715200;0,18494220;2,75704200
-1,70872397;2,98715200;0,18494220;2,80220900
-1,70838997;2,94198400;0,18494220;2,80220900
-1,70805597;2,98715200;0,18494220;2,80220900
-1,70772197;2,98715200;0,18494220;2,75704200
-1,70738797;2,98715200;0,18494220;2,80220900
-1,70705397;2,94198400;0,18494220;2,75704200
-1,70671997;2,98715200;0,18494220;2,75704200
-1,70638597;2,94198400;0,18494220;2,80220900
-1,70605197;2,94198400;0,18494220;2,80220900
-1,70571797;2,98715200;0,18494220;2,80220900
-1,70538397;2,98715200;0,18494220;2,75704200
-1,70504997;2,98715200;0,18494220;2,80220900
-1,70471597;2,94198400;0,18494220;2,80220900
-1,70438197;2,98715200;0,18494220;2,80220900
-1,70404797;2,98715200;0,18494220;2,75704200
-1,70371397;2,98715200;0,18494220;2,80220900
-1,70337997;2,94198400;0,18494220;2,80220900
-1,70304597;2,98715200;0,18494220;2,80220900
-1,70271197;2,98715200;0,18494220;2,80220900
-1,70237797;2,98715200;0,18494220;2,80220900
-1,70204397;2,98715200;0,18494220;2,75704200
-1,70170997;2,98715200;0,18494220;2,75704200
-1,70137597;2,94198400;0,18494220;2,75704200
-1,70104197;2,94198400;0,18494220;2,80220900
-1,70070797;2,94198400;0,18494220;2,80220900
-1,70037397;2,98715200;0,18494220;2,80220900
-1,70003997;2,98715200;0,18494220;2,75704200
-1,69970597;2,98715200;0,18494220;2,75704200
-1,69937197;2,94198400;0,18494220;2,75704200
-1,69903797;2,94198400;0,18494220;2,80220900
-1,69870397;2,94198400;0,18494220;2,80220900
-1,69836997;2,98715200;0,18494220;2,80220900
-1,69803597;2,98715200;0,18494220;2,75704200
-1,69770197;2,98715200;0,18494220;2,80220900
-1,69736797;2,94198400;0,18494220;2,80220900
-1,69703397;2,98715200;0,18494220;2,80220900
-1,69669997;2,98715200;0,18494220;2,80220900
-1,69636597;2,98715200;0,18494220;2,75704200
-1,69603197;2,98715200;0,18494220;2,80220900
-1,69569797;2,94198400;0,18494220;2,80220900
-1,69536397;2,98715200;0,18494220;2,80220900
-1,69502997;2,98715200;0,18494220;2,80220900
-1,69469597;2,98715200;0,18494220;2,80220900
-1,69436197;2,98715200;0,18494220;2,80220900
-1,69402797;2,98715200;0,18494220;2,80220900
-1,69369397;2,98715200;0,18494220;2,80220900
-1,69335997;2,98715200;0,18494220;2,80220900
-1,69302597;2,98715200;0,18494220;2,80220900
-1,69269197;2,98715200;0,18494220;2,75704200
-1,69235797;2,98715200;0,18494220;2,80220900
-1,69202397;2,94198400;0,18494220;2,80220900
-1,69168997;2,98715200;0,18494220;2,80220900
-1,69135597;2,98715200;0,18494220;2,80220900
-1,69102197;2,98715200;0,18494220;2,75704200
-1,69068797;2,98715200;0,18494220;2,80220900
-1,69035397;2,94198400;0,18494220;2,80220900
-1,69001997;2,98715200;0,18494220;2,80220900
-1,68968597;2,98715200;0,18494220;2,80220900
-1,68935197;2,98715200;0,18494220;2,75704200
-1,68901797;2,98715200;0,18494220;2,80220900
-1,68868397;2,94198400;0,18494220;2,80220900
-1,68834997;2,98715200;0,18494220;2,80220900
-1,68801597;2,98715200;0,18494220;2,75704200
-1,68768197;2,98715200;0,18494220;2,75704200
-1,68734797;2,94198400;0,18494220;2,80220900
-1,68701397;2,94198400;0,18494220;2,75765300
-1,68667997;2,98715200;0,18494220;2,75704200
-1,68634597;2,89681700;0,13916440;2,80220900
-1,68601197;2,94198400;0,18494220;2,75704200
-1,68567797;2,98715200;0,18494220;2,80220900
-1,68534397;2,94198400;0,18494220;2,80220900
-1,68500997;2,98715200;0,18494220;2,84798700
-1,68467597;2,98715200;0,18494220;2,75704200
-1,68434197;2,98715200;0,13916440;2,75704200
-1,68400797;2,94198400;0,18494220;2,80220900
-1,68367397;2,94198400;0,18494220;2,80220900
-1,68333997;2,98715200;0,18494220;2,80220900
-1,68300597;2,98715200;0,18494220;2,75704200
-1,68267197;2,98715200;0,18494220;2,75704200
-1,68233797;2,94198400;0,18494220;2,80220900
-1,68200397;2,94198400;0,18494220;2,80220900
-1,68166997;2,98715200;0,18494220;2,80220900
-1,68133597;2,98715200;0,18494220;2,80220900
-1,68100197;2,98715200;0,18494220;2,75704200
-1,68066797;2,98715200;0,18494220;2,75704200
-1,68033397;2,94198400;0,18494220;2,84798700
-1,67999997;2,94198400;0,18494220;2,84798700
-1,67966597;2,98715200;0,13916440;2,80282000
-1,67933197;2,98715200;0,13916440;2,80282000
-1,67899797;2,94198400;0,13916440;2,75704200
-1,67866397;2,94198400;0,13916440;2,80220900
-1,67832997;2,94198400;0,18494220;2,75704200
-1,67799597;2,98715200;0,18494220;2,80282000
-1,67766197;2,94198400;0,18494220;2,75704200
-1,67732797;2,94198400;0,13916440;2,80282000
-1,67699397;2,94198400;0,18494220;2,80220900
-1,67665997;2,94198400;0,13916440;2,80282000
-1,67632597;2,98715200;0,18494220;2,84798700
-1,67599197;2,94198400;0,13916440;2,80282000
-1,67565797;2,98715200;0,13916440;2,84859800
-1,67532397;2,94198400;0,13916440;2,80282000
-1,67498997;2,94198400;0,09338664;2,84798700
-1,67465597;2,94198400;0,13916440;2,80220900
-1,67432197;2,98715200;0,13916440;2,80282000
-1,67398797;2,98715200;0,18494220;2,80282000
-1,67365397;2,94198400;0,13916440;2,84798700
-1,67331997;2,94198400;0,13916440;2,84798700
-1,67298597;2,98715200;0,13916440;2,75704200
-1,67265197;2,98715200;0,13916440;2,84798700
-1,67231797;2,94198400;0,18494220;2,84798700
-1,67198397;2,98715200;0,13916440;2,84798700
-1,67164997;2,98715200;0,13916440;2,89376500
-1,67131597;2,98715200;0,13916440;2,84798700
-1,67098197;2,98715200;0,09338664;2,84798700
-1,67064797;2,98715200;0,13916440;2,84798700
-1,67031397;2,98715200;0,13916440;2,84798700
-1,66997997;2,98715200;0,13916440;2,75704200
-1,66964597;2,98715200;0,13916440;2,84859800
-1,66931197;2,94198400;0,18494220;2,80282000
-1,66897797;2,94198400;0,09338664;2,84798700
-1,66864397;2,94198400;0,13916440;2,84798700
-1,66830997;2,98715200;0,13916440;2,89376500
-1,66797597;2,98715200;0,13916440;2,84798700
-1,66764197;2,98715200;0,09338664;2,84798700
-1,66730797;2,98715200;0,13916440;2,75704200
-1,66697397;2,98715200;0,13916440;2,89376500
-1,66663997;2,94198400;0,18494220;2,75704200
-1,66630597;2,98715200;0,09338664;2,84798700
-1,66597197;2,94198400;0,18494220;2,84798700
-1,66563797;2,98715200;0,13916440;2,89376500
-1,66530397;2,98715200;0,13916440;2,84859800
-1,66496997;2,98715200;0,09338664;2,84859800
-1,66463597;2,94198400;0,09338664;2,84798700
-1,66430197;2,94198400;0,09338664;2,84859800
-1,66396797;2,98715200;0,13916440;2,84798700
-1,66363397;2,94198400;0,09338664;2,84798700
-1,66329997;2,98715200;0,13916440;2,84798700
-1,66296597;2,98715200;0,13916440;2,89376500
-1,66263197;2,98715200;0,13916440;2,80282000
-1,66229797;2,98715200;0,09338664;2,89376500
-1,66196397;2,94198400;0,13916440;2,84859800
-1,66162997;2,98715200;0,09338664;2,84798700
-1,66129597;2,94198400;0,09338664;2,89376500
-1,66096197;2,98715200;0,13916440;2,80282000
-1,66062797;2,98715200;0,09338664;2,84859800
-1,66029397;2,94198400;0,13916440;2,84798700
-1,65995997;2,94198400;0,09338664;2,80282000
-1,65962597;2,98715200;0,13916440;2,80282000
-1,65929197;2,94198400;0,13916440;2,89376500
-1,65895797;2,94198400;0,13916440;2,89376500
-1,65862397;2,98715200;0,09338664;2,84798700
-1,65828997;2,98715200;0,09338664;2,89376500
-1,65795597;2,98715200;0,13916440;2,89376500
-1,65762197;2,98715200;0,09338664;2,89376500
-1,65728797;2,98715200;0,09338664;2,84859800
-1,65695397;2,98715200;0,09338664;2,84859800
-1,65661997;2,94198400;0,09338664;2,84859800
-1,65628597;2,94198400;0,09338664;2,84859800
-1,65595197;2,94198400;0,09338664;2,89376500
-1,65561797;2,94198400;0,09338664;2,89376500
-1,65528397;2,98715200;0,09338664;2,89376500
-1,65494997;2,98715200;0,09338664;2,84859800
-1,65461597;2,98715200;0,09338664;2,89376500
-1,65428197;2,94198400;0,09338664;2,89376500
-1,65394797;2,98715200;0,09338664;2,89376500
-1,65361397;2,98715200;0,09338664;2,84859800
-1,65327997;2,98715200;0,09338664;2,89376500
-1,65294597;2,94198400;0,09338664;2,84859800
-1,65261197;2,98715200;0,09338664;2,84859800
-1,65227797;2,94198400;0,09338664;2,84859800
-1,65194397;2,94198400;0,09338664;2,89376500
-1,65160997;2,94198400;0,09338664;2,84798700
-1,65127597;2,98715200;0,09338664;2,89376500
-1,65094197;2,98715200;0,13916440;2,84859800
-1,65060797;2,98715200;0,09338664;2,89376500
-1,65027397;2,94198400;0,09338664;2,89376500
-1,64993997;2,98715200;0,09338664;2,89376500
-1,64960597;2,98715200;0,09338664;2,89376500
-1,64927197;2,98715200;0,09338664;2,89376500
-1,64893797;2,98715200;0,09338664;2,84859800
-1,64860397;2,98715200;0,09338664;2,89376500
-1,64826997;2,94198400;0,09338664;2,84859800
-1,64793597;2,98715200;0,09338664;2,89376500
-1,64760197;2,94198400;0,09338664;2,84859800
-1,64726797;2,98715200;0,09338664;2,89376500
-1,64693397;2,94198400;0,09338664;2,89376500
-1,64659997;2,98715200;0,09338664;2,89376500
-1,64626597;2,98715200;0,09338664;2,80343000
-1,64593197;2,98715200;0,09338664;2,89376500
-1,64559797;2,89681700;0,09338664;2,89376500
-1,64526397;2,98715200;0,09338664;2,80343000
-1,64492997;2,98715200;0,09338664;2,89376500
-1,64459597;2,89681700;0,09338664;2,84859800
-1,64426197;2,98715200;0,09338664;2,84859800
-1,64392797;2,94198400;0,09338664;2,84859800
-1,64359397;2,94198400;0,09338664;2,84859800
-1,64325997;2,94198400;0,09338664;2,89376500
-1,64292597;2,94198400;0,09338664;2,89376500
-1,64259197;2,98715200;0,09338664;2,84859800
-1,64225797;2,98715200;0,09338664;2,89376500
-1,64192397;2,94198400;0,09338664;2,89376500
-1,64158997;2,98715200;0,09338664;2,89376500
-1,64125597;2,98715200;0,09338664;2,84859800
-1,64092197;2,98715200;0,09338664;2,89376500
-1,64058796;2,94198400;0,09338664;2,84859800
-1,64025396;2,98715200;0,09338664;2,89376500
-1,63991996;2,94198400;0,09338664;2,89376500
-1,63958596;2,98715200;0,09338664;2,84859800
-1,63925196;2,98715200;0,09338664;2,89376500
-1,63891796;2,94198400;0,09338664;2,89376500
-1,63858396;2,98715200;0,09338664;2,89376500
-1,63824996;2,98715200;0,09338664;2,84859800
-1,63791596;2,98715200;0,09338664;2,84859800
-1,63758196;2,94198400;0,09338664;2,89376500
-1,63724796;2,94198400;0,09338664;2,89376500
-1,63691396;2,98715200;0,09338664;2,89376500
-1,63657996;2,98715200;0,09338664;2,89376500
-1,63624596;2,98715200;0,09338664;2,89376500
-1,63591196;2,98715200;0,09338664;2,84859800
-1,63557796;2,98715200;0,09338664;2,89376500
-1,63524396;2,94198400;0,09338664;2,84859800
-1,63490996;2,98715200;0,09338664;2,89376500
-1,63457596;2,94198400;0,09338664;2,84859800
-1,63424196;2,98715200;0,09338664;2,89376500
-1,63390796;2,94198400;0,09338664;2,84859800
-1,63357396;2,98715200;0,09338664;2,89376500
-1,63323996;2,94198400;0,09338664;2,89376500
-1,63290596;2,98715200;0,09338664;2,89376500
-1,63257196;2,98715200;0,09338664;2,89376500
-1,63223796;2,98715200;0,09338664;2,89376500
-1,63190396;2,98715200;0,09338664;2,84859800
-1,63156996;2,98715200;0,09338664;2,89376500
-1,63123596;2,94198400;0,09338664;2,84859800
-1,63090196;2,98715200;0,09338664;2,84859800
-1,63056796;2,94198400;0,09338664;2,89376500
-1,63023396;2,94198400;0,09338664;2,84859800
-1,62989996;2,98715200;0,09338664;2,89376500
-1,62956596;2,94198400;0,09338664;2,89376500
-1,62923196;2,98715200;0,09338664;2,89376500
-1,62889796;2,98715200;0,09338664;2,89376500
-1,62856396;2,98715200;0,09338664;2,84859800
-1,62822996;2,98715200;0,09338664;2,89376500
-1,62789596;2,94198400;0,09338664;2,84859800
-1,62756196;2,98715200;0,09338664;2,84859800
-1,62722796;2,94198400;0,09338664;2,89376500
-1,62689396;2,94198400;0,09338664;2,89376500
-1,62655996;2,98715200;0,09338664;2,89376500
-1,62622596;2,98715200;0,09338664;2,89376500
-1,62589196;2,98715200;0,09338664;2,84859800
-1,62555796;2,98715200;0,09338664;2,89376500
-1,62522396;2,94198400;0,09338664;2,84859800
-1,62488996;2,98715200;0,09338664;2,89376500
-1,62455596;2,94198400;0,09338664;2,84859800
-1,62422196;2,98715200;0,09338664;2,84859800
-1,62388796;2,94198400;0,09338664;2,89376500
-1,62355396;2,94198400;0,09338664;2,89376500
-1,62321996;2,98715200;0,09338664;2,84920800
-1,62288596;2,98715200;0,09338664;2,89376500
-1,62255196;2,89681700;0,04760887;2,84859800
-1,62221796;2,98715200;0,09338664;2,89376500
-1,62188396;2,94198400;0,09338664;2,84859800
-1,62154996;2,98715200;0,09338664;2,89376500
-1,62121596;2,94198400;0,09338664;2,89376500
-1,62088196;2,98715200;0,09338664;2,84859800
-1,62054796;2,98715200;0,09338664;2,93954300
-1,62021396;2,94198400;0,09338664;2,89376500
-1,61987996;2,98715200;0,04760887;2,93954300
-1,61954596;2,98715200;0,09338664;2,89376500
-1,61921196;2,98715200;0,04760887;2,84859800
-1,61887796;2,98715200;0,09338664;2,84859800
-1,61854396;2,94198400;0,09338664;2,84859800
-1,61820996;2,94198400;0,09338664;2,89376500
-1,61787596;2,94198400;0,09338664;2,89376500
-1,61754196;2,98715200;0,09338664;2,89376500
-1,61720796;2,98715200;0,09338664;2,84859800
-1,61687396;2,98715200;0,09338664;2,89437600
-1,61653996;2,94198400;0,09338664;2,89376500
-1,61620596;2,94198400;0,04760887;2,93954300
-1,61587196;2,98715200;0,09338664;2,93954300
-1,61553796;2,98715200;0,04760887;2,93954300
-1,61520396;2,98715200;0,04760887;2,89376500
-1,61486996;2,98715200;0,04760887;2,89437600
-1,61453596;2,98715200;0,09338664;2,89376500
-1,61420196;2,94198400;0,04760887;2,89376500
-1,61386796;2,98715200;0,09338664;2,84859800
-1,61353396;2,98715200;0,09338664;2,89376500
-1,61319996;2,94198400;0,09338664;2,89376500
-1,61286596;2,98715200;0,09338664;2,89376500
-1,61253196;2,98715200;0,09338664;2,84859800
-1,61219796;2,98715200;0,09338664;2,84859800
-1,61186396;2,94198400;0,09338664;2,93954300
-1,61152996;2,94198400;0,09338664;2,89376500
-1,61119596;2,98715200;0,04760887;2,89437600
-1,61086196;2,98715200;0,09338664;2,89376500
-1,61052796;2,94198400;0,04760887;2,89376500
-1,61019396;2,98715200;0,09338664;2,89376500
-1,60985996;2,98715200;0,09338664;2,89376500
-1,60952596;2,98715200;0,09338664;2,89376500
-1,60919196;2,98715200;0,09338664;2,89376500
-1,60885796;2,98715200;0,09338664;2,93954300
-1,60852396;2,98715200;0,09338664;2,89376500
-1,60818996;2,98715200;0,04760887;2,89376500
-1,60785596;2,98715200;0,09338664;2,89437600
-1,60752196;2,98715200;0,09338664;2,89437600
-1,60718796;2,94198400;0,04760887;2,93954300
-1,60685396;2,94198400;0,04760887;2,93954300
-1,60651996;2,98715200;0,04760887;2,93954300
-1,60618596;2,98715200;0,04760887;2,93954300
-1,60585196;2,98715200;0,04760887;2,89437600
-1,60551796;2,98715200;0,04760887;2,89376500
-1,60518396;2,94198400;0,04760887;2,84859800
-1,60484996;2,98715200;0,09338664;2,89376500
-1,60451596;2,94198400;0,09338664;2,89437600
-1,60418196;2,98715200;0,09338664;2,93954300
-1,60384796;2,94198400;0,04760887;2,89437600
-1,60351396;2,98715200;0,04760887;2,93954300
-1,60317996;2,94198400;0,04760887;2,89376500
-1,60284596;2,98715200;0,04760887;2,89437600
-1,60251196;2,98715200;0,09338664;2,93954300
-1,60217796;2,94198400;0,04760887;2,89376500
-1,60184396;2,98715200;0,04760887;2,89437600
-1,60150996;2,98715200;0,09338664;2,93954300
-1,60117596;2,94198400;0,04760887;2,93954300
-1,60084196;2,98715200;0,04760887;2,93954300
-1,60050796;2,98715200;0,04760887;2,89437600
-1,60017396;2,98715200;0,04760887;2,93954300
-1,59983996;2,94198400;0,04760887;2,93954300
-1,59950596;2,98715200;0,04760887;2,89376500
-1,59917196;2,98715200;0,04760887;2,93954300
-1,59883796;2,98715200;0,09338664;2,89437600
-1,59850396;2,98715200;0,04760887;2,93954300
-1,59816996;2,94198400;0,04760887;2,84859800
-1,59783596;2,98715200;0,04760887;2,89376500
-1,59750196;2,94198400;0,09338664;2,93954300
-1,59716796;2,98715200;0,09338664;2,93954300
-1,59683396;2,98715200;0,04760887;2,93954300
-1,59649996;2,98715200;0,04760887;2,84859800
-1,59616596;2,98715200;0,04760887;2,89437600
-1,59583196;2,94198400;0,09338664;2,93954300
-1,59549796;2,94198400;0,04760887;2,93954300
-1,59516396;2,98715200;0,04760887;2,93954300
-1,59482996;2,98715200;0,04760887;2,93954300
-1,59449596;2,98715200;0,04760887;2,93954300
-1,59416196;2,98715200;0,04760887;2,89437600
-1,59382796;2,98715200;0,04760887;2,93954300
-1,59349396;2,94198400;0,04760887;2,93954300
-1,59315996;2,98715200;0,04760887;2,93954300
-1,59282596;2,98715200;0,04760887;2,93954300
-1,59249196;2,98715200;0,04760887;2,89376500
-1,59215796;2,98715200;0,04760887;2,94030600
-1,59182396;2,98715200;0,09338664;2,93954300
-1,59148996;2,94198400;0,00167852;2,93954300
-1,59115596;2,98715200;0,04760887;2,93954300
-1,59082196;2,98715200;0,04760887;2,93954300
-1,59048796;2,98715200;0,04760887;2,93954300
-1,59015396;2,98715200;0,04760887;2,93954300
-1,58981996;2,98715200;0,04760887;2,93954300
-1,58948596;2,98715200;0,04760887;2,93954300
-1,58915196;2,98715200;0,04760887;2,93954300
-1,58881796;2,98715200;0,04760887;2,89437600
-1,58848396;2,98715200;0,04760887;2,89437600
-1,58814996;2,94198400;0,04760887;2,93954300
-1,58781596;2,94198400;0,04760887;2,93954300
-1,58748196;2,98715200;0,04760887;2,93954300
-1,58714796;2,98715200;0,04760887;2,89437600
-1,58681396;2,98715200;0,04760887;2,93954300
-1,58647996;2,94198400;0,04760887;2,89437600
-1,58614596;2,98715200;0,04760887;2,94030600
-1,58581196;2,94198400;0,04760887;2,93954300
-1,58547796;2,94198400;0,00167852;2,89437600
-1,58514396;2,98715200;0,04760887;2,93954300
-1,58480996;2,94198400;0,04760887;2,93954300
-1,58447596;2,98715200;0,04760887;2,89376500
-1,58414196;2,98715200;0,04760887;2,93954300
-1,58380796;2,98715200;0,09338664;2,94030600
-1,58347396;2,98715200;0,04760887;2,89437600
-1,58313996;2,94198400;0,00167852;2,98547300
-1,58280596;2,94198400;0,04760887;2,94030600
-1,58247196;2,98715200;0,00167852;2,93954300
-1,58213796;2,94198400;0,00167852;2,94030600
-1,58180396;2,98715200;0,04760887;2,94030600
-1,58146996;2,94198400;0,00167852;2,98547300
-1,58113596;2,94198400;0,00167852;2,98547300
-1,58080196;2,98715200;0,00167852;2,93954300
-1,58046796;2,98715200;0,00167852;2,93954300
-1,58013396;2,98715200;0,04760887;2,98547300
-1,57979996;2,98715200;0,04760887;2,93954300
