Time;Channel A;Channel B
(us);(V);(V)

-26,87997994;0,04928739;3,57524300
-25,59997995;0,00412000;3,02545200
-24,31997996;0,00412000;2,56737000
-23,03997996;0,00412000;2,20084200
-21,75997997;0,00412000;1,83431500
-20,47997998;0,00412000;1,55934300
-19,19997999;0,00412000;1,33030200
-17,91998000;0,00412000;1,10126000
-16,63998000;0,00412000;0,91799680
-15,35998001;0,00412000;0,82628860
-14,07998002;0,00412000;0,68880280
-12,79998003;0,00412000;0,55146940
-11,51998003;0,00412000;0,45976140
-10,23998004;0,00412000;0,41398360
-8,95998005;2,62566000;0,45976140
-7,67998006;4,84038800;1,14703800
-6,39998007;4,84038800;1,65105100
-5,11998007;4,84038800;2,10913400
-3,83998008;4,88555600;2,56737000
-2,55998009;4,88555600;2,84218900
-1,27998010;4,88555600;3,11716100
0,00001990;4,88555600;3,39198000
1,28001989;4,88555600;3,57524300
2,56001988;4,88555600;3,75850700
3,84001987;4,88555600;3,89599300
5,12001986;4,88555600;4,03347900
6,40001986;4,88555600;4,12503400
7,68001985;4,88555600;4,21674300
8,96001984;4,88555600;4,30829800
10,24001983;4,88555600;4,40000600
11,52001983;4,88555600;4,40000600
12,80001982;4,88555600;4,49156100
14,08001981;0,45609910;4,21674300
15,36001980;0,09445479;3,57524300
16,64001979;0,00412000;3,02545200
17,92001979;0,00412000;2,56737000
19,20001978;0,00412000;2,20084200
20,48001977;0,00412000;1,83431500
21,76001976;0,00412000;1,60512100
23,04001976;0,00412000;1,33030200
24,32001975;0,00412000;1,10126000
25,60001974;0,00412000;0,91799680
26,88001973;0,00412000;0,82628860
28,16001972;0,00412000;0,68880280
29,44001972;0,00412000;0,55146940
30,72001971;0,00412000;0,45976140
32,00001970;0,00412000;0,36820580
33,28001969;2,67082700;0,45976140
34,56001969;4,84038800;1,10126000
35,84001968;4,84038800;1,69682900
37,12001967;4,84038800;2,10913400
38,40001966;4,88555600;2,52143900
39,68001965;4,88555600;2,88796700
40,96001965;4,88555600;3,16293800
42,24001964;4,88555600;3,39198000
43,52001963;4,88555600;3,62102100
44,80001962;4,88555600;3,75850700
46,08001962;4,88555600;3,89599300
47,36001961;4,88555600;4,03347900
48,64001960;4,88555600;4,12503400
49,92001959;4,88555600;4,21674300
51,20001958;4,88555600;4,30829800
52,48001958;4,88555600;4,40000600
53,76001957;4,88555600;4,40000600
55,04001956;4,88555600;4,49156100
56,32001955;0,36576430;4,21674300
57,60001955;0,04928739;3,57524300
58,88001954;0,00412000;3,02545200
60,16001953;0,00412000;2,56737000
61,44001952;0,00412000;2,20084200
62,72001951;0,00412000;1,83431500
64,00001951;0,00412000;1,55934300
65,28001950;0,00412000;1,33030200
66,56001949;0,00412000;1,10126000
67,84001948;0,00412000;0,96377450
69,12001948;0,00412000;0,82628860
70,40001947;0,00412000;0,73473310
71,68001946;0,00412000;0,55146940
72,96001945;0,00412000;0,45976140
74,24001944;0,00412000;0,41398360
75,52001944;2,80648200;0,45976140
76,80001943;4,84038800;1,14703800
78,08001942;4,84038800;1,65105100
79,36001941;4,88555600;2,15491200
80,64001941;4,88555600;2,56737000
81,92001940;4,88555600;2,88796700
83,20001939;4,88555600;3,16293800
84,48001938;4,88555600;3,39198000
85,76001937;4,88555600;3,62102100
87,04001937;4,88555600;3,75850700
88,32001936;4,88555600;3,94177100
89,60001935;4,88555600;4,03347900
90,88001934;4,88555600;4,12503400
92,16001934;4,88555600;4,21674300
93,44001933;4,88555600;4,30829800
94,72001932;4,88555600;4,40000600
96,00001931;4,88555600;4,40000600
97,28001930;4,88555600;4,49156100
98,56001930;0,27527700;4,21674300
99,84001929;0,04928739;3,57524300
101,12001928;0,00412000;3,02545200
102,40001927;0,00412000;2,56737000
103,68001927;0,00412000;2,20084200
104,96001926;0,00412000;1,83431500
106,24001925;0,00412000;1,55934300
107,52001924;0,00412000;1,33030200
108,80001923;0,00412000;1,10126000
110,08001923;0,00412000;0,96377450
111,36001922;0,00412000;0,82628860
112,64001921;0,00412000;0,68880280
113,92001920;0,00412000;0,55146940
115,20001920;0,00412000;0,45976140
116,48001919;0,00412000;0,36820580
117,76001918;2,89681700;0,45976140
119,04001917;4,79506800;1,14703800
120,32001916;4,84038800;1,69682900
121,60001916;4,84038800;2,15491200
122,88001915;4,84038800;2,56737000
124,16001914;4,88555600;2,88796700
125,44001913;4,88555600;3,11716100
126,72001913;4,88555600;3,39198000
128,00001912;4,88555600;3,57524300
129,28001911;4,88555600;3,75850700
130,56001910;4,88555600;3,89599300
131,84001909;4,88555600;4,03347900
133,12001909;4,88555600;4,12503400
134,40001908;4,88555600;4,21674300
135,68001907;4,88555600;4,30829800
136,96001906;4,88555600;4,40000600
138,24001906;4,88555600;4,44578400
139,52001905;4,88555600;4,44578400
140,80001904;0,18494220;4,21674300
142,08001903;0,09445479;3,57524300
143,36001902;0,04928739;3,02545200
144,64001902;0,00412000;2,56737000
145,92001901;0,00412000;2,20084200
147,20001900;0,00412000;1,83431500
148,48001899;0,00412000;1,55934300
149,76001899;0,00412000;1,33030200
151,04001898;0,00412000;1,10126000
