Temps;Canal A;Canal B
(ms);(V);(V)

-43,42654412;-1,23508400;6,07135200
-43,38558412;-1,32450300;6,16107700
-43,34462412;-1,32450300;6,16107700
-43,30366412;-1,32450300;6,07135200
-43,26270412;-1,41422800;6,07135200
-43,22174412;-1,41422800;6,07135200
-43,18078412;-1,50395200;6,07135200
-43,13982412;-1,50395200;5,98193300
-43,09886412;-1,50395200;5,98193300
-43,05790412;-1,50395200;5,98193300
-43,01694412;-1,50395200;5,98193300
-42,97598412;-1,59337100;5,98193300
-42,93502412;-1,59337100;5,89220900
-42,89406412;-1,59337100;5,89220900
-42,85310413;-1,68309600;5,89220900
-42,81214413;-1,68309600;5,89220900
-42,77118413;-1,68309600;5,89220900
-42,73022413;-1,77282000;5,89220900
-42,68926413;-1,77282000;5,80248400
-42,64830413;-1,77282000;5,80248400
-42,60734413;-1,86223900;5,71306500
-42,56638413;-1,86223900;5,80248400
-42,52542413;-1,86223900;5,80248400
-42,48446413;-1,86223900;5,71306500
-42,44350413;-1,86223900;5,71306500
-42,40254413;-1,86223900;5,71306500
-42,36158413;-1,86223900;5,71306500
-42,32062413;-1,95196400;5,71306500
-42,27966413;-1,95196400;5,71306500
-42,23870413;-1,95196400;5,71306500
-42,19774413;-1,95196400;5,71306500
-42,15678413;-1,95196400;5,62334100
-42,11582413;-2,04138300;5,62334100
-42,07486413;-1,95196400;5,62334100
-42,03390413;-2,04138300;5,62334100
-41,99294413;-2,04138300;5,62334100
-41,95198413;-2,04138300;5,62334100
-41,91102413;-2,04138300;5,62334100
-41,87006413;-2,04138300;5,62334100
-41,82910413;-2,04138300;5,62334100
-41,78814413;-2,04138300;5,53392100
-41,74718413;-2,04138300;5,62334100
-41,70622413;-2,04138300;5,62334100
-41,66526413;-2,04138300;5,53392100
-41,62430413;-2,04138300;5,62334100
-41,58334413;-2,04138300;5,62334100
-41,54238413;-1,95196400;5,62334100
-41,50142413;-2,04138300;5,62334100
-41,46046413;-1,95196400;5,62334100
-41,41950413;-1,95196400;5,62334100
-41,37854413;-1,95196400;5,62334100
-41,33758413;-1,86223900;5,62334100
-41,29662413;-1,86223900;5,62334100
-41,25566413;-1,86223900;5,62334100
-41,21470414;-1,86223900;5,62334100
-41,17374414;-1,86223900;5,71306500
-41,13278414;-1,77282000;5,62334100
-41,09182414;-1,77282000;5,62334100
-41,05086414;-1,77282000;5,62334100
-41,00990414;-1,68309600;5,62334100
-40,96894414;-1,68309600;5,71306500
-40,92798414;-1,59337100;5,71306500
-40,88702414;-1,59337100;5,71306500
-40,84606414;-1,50395200;5,71306500
-40,80510414;-1,50395200;5,71306500
-40,76414414;-1,50395200;5,71306500
-40,72318414;-1,50395200;5,71306500
-40,68222414;-1,50395200;5,80248400
-40,64126414;-1,41422800;5,71306500
-40,60030414;-1,32450300;5,80248400
-40,55934414;-1,32450300;5,71306500
-40,51838414;-1,23508400;5,80248400
